stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,id,Name
RIVEBEA2,"1565",Riverside east of Beaverbrook WB - #1565,,"42.981044","-81.276047",,,,,,false,"1",Northwest
RIVEBEA4,"1566",Riverside west of Beaverbrook WB - #1566,,"42.980225","-81.277985",,,,,,false,"1",Northwest
RIVEBRE1,"1567",Riverside at Braemar EB - #1567,,"42.977428","-81.286644",,,,,,false,"1",Northwest
RIVEBRE2,"1568",Riverside at Braemar WB - #1568,,"42.977418","-81.286814",,,,,,false,"1",Northwest
RIVEBRIT,"1569",Riverside at Britannia WB - #1569,,"42.982751","-81.271188",,,,,,false,"1",Northwest
RIVECAVE,"1570",Riverside at Cavendish EB - #1570,,"42.982955","-81.26652",,,,,,false,"1",Northwest
RIVEHAR1,"1581",Riverside at Hartson east EB - #1581,,"42.962934","-81.318488",,,,,,false,"1",Northwest
RIVEHAR2,"1582",Riverside at Hartson east WB - #1582,,"42.96313","-81.318102",,,,,,false,"1",Northwest
RIVEHAR3,"1583",Riverside at Hartson west EB - #1583,,"42.962989","-81.326031",,,,,,false,"1",Northwest
RIVEHAR4,"1584",Riverside at Hartson WB - #1584,,"42.963005","-81.32587",,,,,,false,"1",Northwest
RIVEMTPL,"1587",Riverside at Mt. Pleasant  WB - #1587,,"42.983125","-81.26699",,,,,,false,"1",Northwest
RIVEMURD,"1588",Riverside at Murdock EB - #1588,,"42.98263","-81.271756",,,,,,false,"1",Northwest
RIVEORI1,"1589",Riverside at Old Riverside EB - #1589,,"42.978596","-81.283087",,,,,,false,"1",Northwest
RIVEORI2,"1590",Riverside at Old Riverside WB - #1590,,"42.978628","-81.283336",,,,,,false,"1",Northwest
RIVESAN1,"1592",Riverside at Sanatorium EB - #1592,,"42.963646","-81.329265",,,,,,false,"1",Northwest
RIVESAN2,"1593",Riverside at Sanatorium WB - #1593,,"42.963806","-81.329802",,,,,,false,"1",Northwest
RIVEWHA1,"1600",Riverside at Wharncliffe EB - #1600,,"42.982759","-81.26198",,,,,,false,"1",Northwest
RIVEWHA4,"1601",Riverside West of Wharncliffe WB - #1601,,"42.983051","-81.263566",,,,,,false,"1",Northwest
RIVEWIL1,"1602",Riverside at Wilson EB - #1602,,"42.982691","-81.25983",,,,,,false,"1",Northwest
RIVEWIL2,"1603",Riverside at Wilson WB - #1603,,"42.982815","-81.259629",,,,,,false,"1",Northwest
RIVEWON1,"1604",Riverside at Wonderland EB - #1604,,"42.976327","-81.289551",,,,,,false,"1",Northwest
RIVEWOO1,"1606",Riverside at Woodward EB - #1606,,"42.982944","-81.268758",,,,,,false,"1",Northwest
RIVEWOO2,"1607",Riverside at Woodward WB - #1607,,"42.983031","-81.269268",,,,,,false,"1",Northwest
SANIRIV1,"1631",Sanatorium at Riverside NB - #1631,,"42.965445","-81.331142",,,,,,false,"1",Northwest
SANIRIV2,"1632",Sanatorium at Riverside SB - #1632,,"42.965376","-81.331258",,,,,,false,"1",Northwest
SANISUT1,"1633",Sanatorium at Sutton Place NB - #1633,,"42.968935","-81.332904",,,,,,false,"1",Northwest
SANISUT2,"1634",St Thomas Aquanis Secondary School SB - #1634,,"42.969123","-81.333177",,,,,,false,"1",Northwest
SARNALD1,"1635",Sarnia at Aldersbrook EB - #1635,,"42.993777","-81.304513",,,,,,false,"1",Northwest
SARNALD2,"1636",Sarnia at Aldersbrook WB - #1636,,"42.993911","-81.30438",,,,,,false,"1",Northwest
SARNBRES,"1637",Sarnia at Brescia Lane WB - #1637,,"43.000384","-81.282356",,,,,,false,"1",Northwest
SARNCAS1,"1638",Sarnia at Wonderland EB - #1638,,"42.995637","-81.297882",,,,,,false,"1",Northwest
SARNCAS3,"1639",Sarnia at Castlegrove Blvd  2 EB - #1639,,"42.998833","-81.287041",,,,,,false,"1",Northwest
SARNCOOM,"1640",Sarnia at Coombs EB - #1640,,"43.000373","-81.281972",,,,,,false,"1",Northwest
SARNLEYT,"1641",Sarnia at Leyton WB - #1641,,"42.997241","-81.293041",,,,,,false,"1",Northwest
SARNRIPP,"1643",Sarnia at Rippleton Ave EB - #1643,,"42.997194","-81.292838",,,,,,false,"1",Northwest
SARNSLEI,"1644",Sarnia at Sleightholme WB - #1644,,"42.998918","-81.287283",,,,,,false,"1",Northwest
SARNTHIS,"1645",Sarnia at Thistledown Way WB - #1645,,"42.994976","-81.300882",,,,,,false,"1",Northwest
SARNWES1,"1646",Sarnia at Western EB - #1646,,"43.001328","-81.278769",,,,,,false,"1",Northwest
SARNWES2,"1647",Sarnia at Western  WB - #1647,,"43.001883","-81.277365",,,,,,false,"1",Northwest
SARNWON1,"1648",Sarnia at Chapman EB - #1648,,"42.994776","-81.300912",,,,,,false,"1",Northwest
SEAGHYPK,"1653",Seagull at Hyde Park WB - #1653,,"43.008661","-81.335843",,,,,,false,"1",Northwest
STANFANS,"1757",Stanton at Fanshawe Park SB - #1757,,"43.010887","-81.333916",,,,,,false,"1",Northwest
UNIVHOS1,"1816",University Hospital NB - #1816,,"43.013585","-81.274229",,,,,,false,"1",Northwest
UNIVHOS2,"1817",Universtiy Hospital SB - #1817,,"43.012631","-81.273926",,,,,,false,"1",Northwest
VALEADEV,"1832",Valetta at Adevon WB - #1832,,"42.975224","-81.301735",,,,,,false,"1",Northwest
VALECAYL,"1833",Valetta at Cayley Dr WB - #1833,,"42.976208","-81.295904",,,,,,false,"1",Northwest
VALECRAM,"1834",Valetta at Cramston Cres EB - #1834,,"42.97526","-81.30282",,,,,,false,"1",Northwest
VALEDER2,"1835",Valetta east of Deerpark Cr WB - #1835,,"42.974878","-81.306085",,,,,,false,"1",Northwest
VALEDER4,"1836",Valetta West of Deerpark WB - #1836,,"42.973494","-81.306776",,,,,,false,"1",Northwest
VALEHIB1,"1837",Valetta at Hibicus EB - #1837,,"42.972508","-81.30825",,,,,,false,"1",Northwest
VALEHIB2,"1838",Valetta at Hibicus  WB - #1838,,"42.972441","-81.308761",,,,,,false,"1",Northwest
VALEHYP1,"1839",Valetta at Hyde Park EB - #1839,,"42.968761","-81.315413",,,,,,false,"1",Northwest
VALEHYP2,"1840",Valetta at Hyde Park WB - #1840,,"42.968863","-81.315273",,,,,,false,"1",Northwest
VALEOAKR,"1841",Valetta at Oakridge Dr EB - #1841,,"42.976409","-81.294914",,,,,,false,"1",Northwest
VALEOPK2,"1843",Valetta at Oak Park EB - #1843,,"42.973202","-81.30679",,,,,,false,"1",Northwest
VALEPLA1,"1844",Valetta at Plantation Rd EB - #1844,,"42.971157","-81.312919",,,,,,false,"1",Northwest
VALEPLA2,"1845",Valetta at Plantation Rd WB - #1845,,"42.971028","-81.313638",,,,,,false,"1",Northwest
VALESAL1,"1846",Valetta & Salway Place EB - #1846,,"42.972067","-81.309793",,,,,,false,"1",Northwest
VALESHR1,"1847",Valetta at Shrene Terrace EB - #1847,,"42.975006","-81.299449",,,,,,false,"1",Northwest
VALESHR2,"1848",Valetta at Shrene Terrace WB - #1848,,"42.975439","-81.29854",,,,,,false,"1",Northwest
VALEWOO1,"1849",Valetta at Woodborough St EB - #1849,,"42.97011","-81.314576",,,,,,false,"1",Northwest
VALEWOO2,"1850",Valetta at Woodborough St WB - #1850,,"42.970037","-81.314657",,,,,,false,"1",Northwest
WESTELG1,"1988",Western at Elgin Dr NB - #1988,,"43.01092","-81.27721",,,,,,false,"1",Northwest
WESTELG2,"1989",Huron College - #1989,,"43.008253","-81.277301",,,,,,false,"1",Northwest
WESTESSE,"1991",Western at Essex St NB - #1991,,"42.995468","-81.266679",,,,,,false,"1",Northwest
WESTHOL1,"1992",Western at Hollywood Cres NB - #1992,,"42.996215","-81.27057",,,,,,false,"1",Northwest
WESTHOL2,"1993",Western at Hollywood Crt SB - #1993,,"42.996161","-81.27083",,,,,,false,"1",Northwest
WESTLAM2,"1996",Western at Lambton  SB - #1996,,"43.005491","-81.276961",,,,,,false,"1",Northwest
WESTPLA1,"2001",Western at Platts Lane NB - #2001,,"42.996613","-81.274624",,,,,,false,"1",Northwest
WESTPLA2,"2002",Western at Platts Lane SB - #2002,,"42.996341","-81.274171",,,,,,false,"1",Northwest
WESTSAR2,"2003",Western at Sarnia Rd SB - #2003,,"43.001194","-81.276529",,,,,,false,"1",Northwest
WESTSAR4,"2004",Althouse College - #2004,,"42.999141","-81.276379",,,,,,false,"1",Northwest
WHAREMPR,"2035",Wharncliffe at Blackfriars NB - #2035,,"42.989011","-81.263182",,,,,,false,"1",Northwest
WHARLEXI,"2041",Wharncliffe at Lexington  SB - #2041,,"42.986463","-81.263031",,,,,,false,"1",Northwest
WHARMCDO,"2042",Western at Essex SB - #2042,,"42.995329","-81.266835",,,,,,false,"1",Northwest
WHARMOIR,"2043",Wharncliffe at Moir NB - #2043,,"42.986267","-81.262822",,,,,,false,"1",Northwest
WHARMPL1,"2044",Wharncliffe at Mount Pleasant NB - #2044,,"42.984451","-81.262743",,,,,,false,"1",Northwest
WHARMPL2,"2045",Wharncliffe at Mt. Pleasant Ave SB - #2045,,"42.984249","-81.262931",,,,,,false,"1",Northwest
WHAROXF1,"2046",Wharncliffe at Oxford NB - #2046,,"42.992239","-81.264852",,,,,,false,"1",Northwest
WHAROXF2,"2047",Wharncliffe at Oxford SB - #2047,,"42.992144","-81.265068",,,,,,false,"1",Northwest
WHARPAUL,"2049",Wharncliffe at Paul SB - #2049,,"42.98908","-81.263431",,,,,,false,"1",Northwest
WHARWYAT,"2057",Wharncliffe at Wyatt SB - #2057,,"42.982171","-81.26279",,,,,,false,"1",Northwest
WONDALDE,"2095",Wonderland at Aldersbrook Rd SB - #2095,,"43.01591","-81.30911",,,,,,false,"1",Northwest
WONDATTA,"2096",Wonderland at Attawandaron Gt. SB - #2096,,"43.01425","-81.30819",,,,,,false,"1",Northwest
WONDBEA1,"2097",Wonderland at Beaverbrook NB - #2097,,"42.99006","-81.295692",,,,,,false,"1",Northwest
WONDBEA2,"2098",Wonderland at Beaverbrook Ave SB - #2098,,"42.989438","-81.295648",,,,,,false,"1",Northwest
WONDBLAC,"2099",Wonderland at Blackacres Blvd SB - #2099,,"43.00967","-81.30574",,,,,,false,"1",Northwest
WONDFAR1,"2103",Wonderland North of Farrah Stop 1 NB - #2103,,"42.986003","-81.293578",,,,,,false,"1",Northwest
WONDFAR2,"2104",Wonderland North of Farrah SB - #2104,,"42.985811","-81.293766",,,,,,false,"1",Northwest
WONDFAR3,"2105",Wonderland North of Farrah Stop 2 NB - #2105,,"42.987627","-81.294437",,,,,,false,"1",Northwest
WONDFAR4,"2106",Wonderland North of Farrah Rd SB - #2106,,"42.987043","-81.294428",,,,,,false,"1",Northwest
WONDGAIN,"2107",Wonderland at Gainsborough NB - #2107,,"43.007368","-81.304338",,,,,,false,"1",Northwest
WONDKIW1,"2108",Wonderland at Kingsway  NB - #2108,,"42.97895","-81.29008",,,,,,false,"1",Northwest
WONDKIW2,"2109",Wonderland at Kingsway Ave SB - #2109,,"42.979114","-81.290392",,,,,,false,"1",Northwest
WONDOXF1,"2115",Wonderland North of Oxford  NB - #2115,,"42.98418","-81.292694",,,,,,false,"1",Northwest
WONDOXF2,"2116",Wonderland North of Oxford SB - #2116,,"42.984199","-81.292946",,,,,,false,"1",Northwest
WONDOXF3,"2117",Wonderland at Oxford St NB - #2117,,"42.982517","-81.29182",,,,,,false,"1",Northwest
WONDOXF4,"2118",Wonderland South of Oxford SB - #2118,,"42.981865","-81.29174",,,,,,false,"1",Northwest
WONDRIV1,"2122",Wonderland at Riverside NB - #2122,,"42.976791","-81.289775",,,,,,false,"1",Northwest
WONDRIV2,"2123",Wonderland at Riverside Dr SB - #2123,,"42.976033","-81.290474",,,,,,false,"1",Northwest
WOODCAM1,"2140",Woodward at Cambridge NB - #2140,,"42.988255","-81.270527",,,,,,false,"1",Northwest
WOODCAM2,"2141",Woodward at Cambridge SB - #2141,,"42.988327","-81.270649",,,,,,false,"1",Northwest
WOODEDI1,"2142",Woodward at Edinburgh  NB - #2142,,"42.98687","-81.26976",,,,,,false,"1",Northwest
WOODEDI2,"2143",Woodward at Edinburgh SB - #2143,,"42.98647","-81.26986",,,,,,false,"1",Northwest
WOODRIVE,"2144",Woodward at Riverside  NB - #2144,,"42.983507","-81.269484",,,,,,false,"1",Northwest
WOODTOZ2,"2146",Woodward at Tozer Ave SB - #2146,,"42.984804","-81.269627",,,,,,false,"1",Northwest
ALDEALD2,"2188",Aldersbrook Gt at Aldersbrook Rd SB - #2188,,"43.014303","-81.321415",,,,,,false,"1",Northwest
LAWSBLF1,"2248",Lawson at Blue Forest EB - #2248,,"43.000417","-81.301891",,,,,,false,"1",Northwest
LAWSBLF2,"2249",Lawson at Blue Forest WB - #2249,,"43.000438","-81.302044",,,,,,false,"1",Northwest
WESTPHA1,"2290",Western South of Phillip Aziz NB - #2290,,"43.00025","-81.276229",,,,,,false,"1",Northwest
WESTPHA3,"2291",Western North of Phillip Aziz  NB - #2291,,"43.002615","-81.276459",,,,,,false,"1",Northwest
WONDSAR2,"2322",Wonderland South of Sarnia  SB - #2322,,"42.994507","-81.298298",,,,,,false,"1",Northwest
RIVEWHA2,"2336",Riverside east of Wharncliffe WB - #2336,,"42.982985","-81.262124",,,,,,false,"1",Northwest
FOREHIL1,"2341",Proudfoot at Forest Hills EB - #2341,,"42.983223","-81.284753",,,,,,false,"1",Northwest
FOREHIL2,"2342",Proudfoot at Forest Hills WB - #2342,,"42.983285","-81.28431",,,,,,false,"1",Northwest
GAINWON4,"2343",Gainsborough between Wonderland & Limberlost WB - #2343,,"43.005918","-81.307592",,,,,,false,"1",Northwest
BEAVOAKC,"2385",Beaverbrook at Oakcrossing east WB - #2385,,"42.986876","-81.3057",,,,,,false,"1",Northwest
BEAVSARN,"2387",Sarnia at Beaverbrook EB - #2387,,"42.990416","-81.316309",,,,,,false,"1",Northwest
BEAVWILR,"2388",Beaverbrook at Wild Rose WB - #2388,,"42.988177","-81.31509",,,,,,false,"1",Northwest
BEAVWON1,"2389",Beaverbrook at Wonderland EB - #2389,,"42.989248","-81.29701",,,,,,false,"1",Northwest
CAPUOXFO,"2390",Capulet Lane at Oxford SB - #2390,,"42.983768","-81.296612",,,,,,false,"1",Northwest
HYDEFITZ,"2396",Hyde Park at Fitzwilliam SB - #2396,,"42.983117","-81.324218",,,,,,false,"1",Northwest
HYDEGAI1,"2397",Hyde Park at Gainsborough NB - #2397,,"42.999555","-81.332379",,,,,,false,"1",Northwest
HYDEGAI2,"2398",Hyde Park at Gainsborough SB - #2398,,"42.998502","-81.3322",,,,,,false,"1",Northwest
HYDEIVA2,"2399",Hyde Park at Ivanhill SB - #2399,,"42.980882","-81.323069",,,,,,false,"1",Northwest
HYDEOXF3,"2400",Hyde Park north of Oxford NB - #2400,,"42.976599","-81.320755",,,,,,false,"1",Northwest
HYDEPRIP,"2401",Hyde Park at Prince Phillip NB - #2401,,"42.983037","-81.324041",,,,,,false,"1",Northwest
HYDEROY1,"2402",Hyde Park at Royal York NB - #2402,,"42.978095","-81.321505",,,,,,false,"1",Northwest
HYDEROY2,"2403",Hyde Park at Royal York SB - #2403,,"42.977781","-81.321509",,,,,,false,"1",Northwest
HYDESCA1,"2404",Hyde Park at South Carriage NB - #2404,,"42.995536","-81.330459",,,,,,false,"1",Northwest
HYDESCA2,"2405",Hyde Park at South Carriage SB - #2405,,"42.995037","-81.330379",,,,,,false,"1",Northwest
OAKCMAP1,"2407",Oakcrossing at Mapleridge north - #2407,,"42.99122","-81.30749",,,,,,false,"1",Northwest
OAKCMAP2,"2408",Oakcrossing at Mapleridge south - #2408,,"42.98871","-81.30543",,,,,,false,"1",Northwest
OAKCOAKC,"2409",Oakcrossing Gate at Oakcrossing Rd SB - #2409,,"42.990728","-81.311621",,,,,,false,"1",Northwest
BEAVCAP1,"2415",Beaverbrook at Capulet WB - #2415,,"42.988455","-81.299991",,,,,,false,"1",Northwest
BEAVCAP2,"2416",Beaverbrook at Capulet EB - #2416,,"42.988147","-81.300551",,,,,,false,"1",Northwest
BEAVHOR2,"2417",Beaverbrook at Horizon EB - #2417,,"42.990257","-81.293584",,,,,,false,"1",Northwest
BEAVPROU,"2418",Beaverbrook at Proudfoot EB - #2418,,"42.990798","-81.29173",,,,,,false,"1",Northwest
SEAGHYP1,"2419",Seagull at Hyde Park EB - #2419,,"43.008561","-81.335487",,,,,,false,"1",Northwest
STANFAN1,"2421",Stanton at Fanshawe Park Rd NB - #2421,,"43.010842","-81.333697",,,,,,false,"1",Northwest
VALEDER1,"2458",Valetta at Deer Park EB - #2458,,"42.975214","-81.305469",,,,,,false,"1",Northwest
HYDESAR1,"2493",Hyde Park at Sarnia NB - #2493,,"42.9884","-81.32676",,,,,,false,"1",Northwest
HYDESAR2,"2494",Hyde Park at Sarnia SB - #2494,,"42.989282","-81.32754",,,,,,false,"1",Northwest
517FANSH,"2505",517 Fanshawe Park Road - #2505,,"43.019831","-81.306159",,,,,,false,"1",Northwest
FANSALD1,"2510",Fanshawe at Aldersbrook EB - #2510,,"43.01512","-81.321545",,,,,,false,"1",Northwest
FANSALD2,"2511",Fanshawe at Aldersbrook WB - #2511,,"43.015051","-81.322581",,,,,,false,"1",Northwest
FANSFOXW,"2513",Fanshawe at Foxwood WB - #2513,,"43.016618","-81.317236",,,,,,false,"1",Northwest
FANSPINN,"2515",Fanshawe at Pinnacle WB - #2515,,"43.021573","-81.300172",,,,,,false,"1",Northwest
FANSWON1,"2516",Fanshawe at Wonderland EB - #2516,,"43.018567","-81.309713",,,,,,false,"1",Northwest
FANSWON2,"2517",Fanshawe at Wonderland WB - #2517,,"43.0189","-81.309473",,,,,,false,"1",Northwest
BEAVOAK2,"2575",Beaverbrook at Oakcrossing west WB - #2575,,"42.987393","-81.311797",,,,,,false,"1",Northwest
FANSDAL2,"2614",Fanshawe at Dalmagarry EB - #2614,,"43.012144","-81.331911",,,,,,false,"1",Northwest
FANSDALM,"2615",Fanshawe at Dalmagarry WB - #2615,,"43.012741","-81.330544",,,,,,false,"1",Northwest
HYDEHAZE,"2663",Hyde Park at Hazelden SB - #2663,,"42.968815","-81.316153",,,,,,false,"1",Northwest
HYDERIV1,"2664",Hyde Park at Riverside SB - #2664,,"42.964655","-81.314941",,,,,,false,"1",Northwest
HYDENRN1,"2685",Hyde Park at North Routledge Park NB - #2685,,"43.003185","-81.334084",,,,,,false,"1",Northwest
HYDENRN2,"2686",Hyde Park at North Routledge Park 1 SB - #2686,,"43.003538","-81.334617",,,,,,false,"1",Northwest
HYDENRSL,"2687",Hyde Park at North Routledge Park 2 SB - #2687,,"43.000982","-81.333294",,,,,,false,"1",Northwest
BEAVWHET,"2701",Beaverbrook at Whetherfield EB - #2701,,"42.987011","-81.304547",,,,,,false,"1",Northwest
WONDFAR5,"2730",Wonderland south of Farrah NB - #2730,,"42.985342","-81.293364",,,,,,false,"1",Northwest
FANSDAL3,"2753",Fanshawe at Dalmagarry FS1 EB - #2753,,"43.01347","-81.327632",,,,,,false,"1",Northwest
FANSDAL4,"2754",1055 Fanshawe Park Rd WB - #2754,,"43.013903","-81.326357",,,,,,false,"1",Northwest
FANSFOX1,"2755",Fanshawe at Foxwood EB - #2755,,"43.016456","-81.317319",,,,,,false,"1",Northwest
FANSWON3,"2756",Fanshawe west of Wonderland WB - #2756,,"43.017394","-81.314351",,,,,,false,"1",Northwest
1985RIC1,"2773",Opp 1985 Richmond NB - #2773,,"43.035214","-81.286993",,,,,,false,"1",Northwest
1985RICH,"2774",1985 Richmond SB - #2774,,"43.035062","-81.287222",,,,,,false,"1",Northwest
AZIZWEST,"2785",Philip Aziz at Western NB - #2785,,"43.002102","-81.27609",,,,,,false,"1",Northwest
FANSWOND,"2835",Fanshawe at Wonderland NS EB - #2835,,"43.0181","-81.31125",,,,,,false,"1",Northwest
HUROLAMB,"2849",Huron at Lambton NB - #2849,,"43.006084","-81.271791",,,,,,false,"1",Northwest
MEADQUA1,"2853",Meadowlands at Quarrier SB - #2853,,"43.032365","-81.294308",,,,,,false,"1",Northwest
MEADQUAR,"2854",Meadowlands at Quarrier NB - #2854,,"43.032528","-81.294123",,,,,,false,"1",Northwest
MEADSUN1,"2855",Meadowlands at Sunningdale SB - #2855,,"43.03513","-81.29555",,,,,,false,"1",Northwest
MEADSUNN,"2856",Meadowlands at Sunningdale NB - #2856,,"43.036043","-81.295833",,,,,,false,"1",Northwest
PINNERIV,"2857",Pinnacle at East Rivertrace Walk NS NB - #2857,,"43.023625","-81.30063",,,,,,false,"1",Northwest
PINNMCGA,"2859",Pinnacle at McGarrell NS SB - #2859,,"43.023319","-81.300635",,,,,,false,"1",Northwest
PINNPLN1,"2860",Pinnacle at Plane Tree SB - #2860,,"43.025572","-81.301863",,,,,,false,"1",Northwest
PINNPLNE,"2861",Pinnacle at Plane Tree NS NB - #2861,,"43.02576","-81.301789",,,,,,false,"1",Northwest
QUARCALL,"2865",Quarrier at Callingham FS NB - #2865,,"43.031424","-81.296052",,,,,,false,"1",Northwest
QUARPLN1,"2866",Quarrier at Plane Tree SB - #2866,,"43.028609","-81.295467",,,,,,false,"1",Northwest
QUARPLNE,"2867",Quarrier at Plane Tree NB - #2867,,"43.028742","-81.295371",,,,,,false,"1",Northwest
RICHPLN1,"2873",Richmond at Plane Tree NB - #2873,,"43.0325","-81.285569",,,,,,false,"1",Northwest
SUNNRIC1,"2880",Sunningdale at Richmond FS WB - #2880,,"43.03824","-81.289365",,,,,,false,"1",Northwest
SUNNRICH,"2881",Sunningdale at Richmond NS EB - #2881,,"43.038217","-81.28903",,,,,,false,"1",Northwest
SUNNVIL1,"2882",Sunningdale at Village Walk FS WB - #2882,,"43.037112","-81.29324",,,,,,false,"1",Northwest
SUNNVILW,"2883",Sunningdale at Village Walk NS EB - #2883,,"43.037003","-81.292949",,,,,,false,"1",Northwest
WESTELG3,"2889",Western at Elgin SB - #2889,,"43.010028","-81.277456",,,,,,false,"1",Northwest
WHARRIV1,"2896",Wharncliffe at Riverside NB - #2896,,"42.98255","-81.26254",,,,,,false,"1",Northwest
WESTLAM1,"2912",Western at Lambton Dr NB - #2912,,"43.00658","-81.27683",,,,,,false,"1",Northwest
517FANS1,"2979",Opp 517 Fanshawe Park Rd EB - #2979,,"43.01955","-81.30639",,,,,,false,"1",Northwest
WONDALD1,"2980",Wonderland at Aldersbrook NB - #2980,,"43.01646","-81.3091",,,,,,false,"1",Northwest
WONDANN1,"2981",Wonderland at Annadale NB - #2981,,"43.00425","-81.30287",,,,,,false,"1",Northwest
WONDATT1,"2982",Wonderland at Attawandaron NB - #2982,,"43.01345","-81.30752",,,,,,false,"1",Northwest
WONDFAN2,"2983",Wonderland at Fanshawe Park Rd SB - #2983,,"43.01787","-81.31021",,,,,,false,"1",Northwest
